country_name,year,time,deaths,time_unit,source
Albania,2015,1,331,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,2,584,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,3,493,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,4,635,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,5,542,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,6,530,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,7,489,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,8,534,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,9,581,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,10,479,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,11,444,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,12,460,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,13,460,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,14,417,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,15,446,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,16,454,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,17,477,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,18,400,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,19,415,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,20,377,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,21,395,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,22,352,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,23,396,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,24,349,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,25,373,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,26,347,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,27,363,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,28,368,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,29,419,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,30,601,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,31,473,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,32,379,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,33,374,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,34,357,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,35,402,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,36,372,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,37,378,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,38,366,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,39,333,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,40,395,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,41,345,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,42,326,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,43,390,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,44,334,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,45,399,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,46,401,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,47,419,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,48,401,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,49,422,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,50,428,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,51,452,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,52,436,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2015,53,500,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,1,521,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,2,443,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,3,485,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,4,441,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,5,484,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,6,444,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,7,471,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,8,428,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,9,469,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,10,413,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,11,414,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,12,457,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,13,404,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,14,401,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,15,380,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,16,403,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,17,357,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,18,429,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,19,372,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,20,360,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,21,374,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,22,389,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,23,354,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,24,332,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,25,475,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,26,394,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,27,368,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,28,375,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,29,380,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,30,377,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,31,386,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,32,316,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,33,372,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,34,356,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,35,370,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,36,320,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,37,339,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,38,340,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,39,357,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,40,377,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,41,360,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,42,425,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,43,403,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,44,445,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,45,412,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,46,432,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,47,440,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,48,469,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,49,469,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,50,454,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,51,567,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2016,52,514,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,1,794,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,2,798,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,3,688,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,4,605,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,5,496,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,6,460,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,7,442,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,8,472,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,9,425,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,10,406,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,11,391,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,12,450,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,13,372,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,14,367,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,15,377,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,16,397,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,17,412,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,18,387,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,19,369,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,20,366,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,21,382,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,22,369,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,23,393,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,24,322,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,25,363,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,26,451,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,27,390,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,28,452,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,29,376,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,30,369,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,31,421,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,32,504,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,33,437,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,34,344,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,35,327,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,36,348,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,37,331,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,38,369,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,39,351,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,40,375,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,41,359,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,42,386,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,43,382,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,44,428,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,45,428,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,46,351,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,47,414,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,48,407,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,49,450,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,50,430,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,51,400,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2017,52,545,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,1,510,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,2,482,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,3,491,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,4,472,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,5,512,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,6,456,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,7,533,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,8,488,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,9,527,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,10,478,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,11,495,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,12,492,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,13,427,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,14,447,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,15,394,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,16,447,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,17,425,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,18,410,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,19,338,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,20,384,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,21,378,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,22,388,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,23,381,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,24,351,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,25,378,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,26,351,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,27,379,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,28,385,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,29,404,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,30,317,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,31,391,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,32,413,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,33,378,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,34,363,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,35,377,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,36,375,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,37,370,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,38,396,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,39,363,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,40,382,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,41,353,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,42,347,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,43,435,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,44,398,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,45,393,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,46,360,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,47,421,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,48,449,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,49,448,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,50,442,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,51,447,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2018,52,516,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,1,507,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,2,563,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,3,529,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,4,555,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,5,525,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,6,524,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,7,434,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,8,520,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,9,500,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,10,484,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,11,428,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,12,427,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,13,432,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,14,407,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,15,375,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,16,388,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,17,394,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,18,423,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,19,403,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,20,367,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,21,379,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,22,377,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,23,383,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,24,443,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,25,419,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,26,391,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,27,428,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,28,382,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,29,370,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,30,403,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,31,367,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,32,395,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,33,453,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,34,364,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,35,359,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,36,379,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,37,321,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,38,363,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,39,369,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,40,367,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,41,365,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,42,362,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,43,403,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,44,402,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,45,400,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,46,414,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,47,394,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,48,463,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,49,424,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,50,428,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,51,423,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2019,52,481,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,1,488,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,2,536,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,3,461,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,4,503,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,5,480,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,6,472,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,7,500,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,8,466,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,9,511,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,10,469,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,11,437,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,12,411,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,13,453,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,14,451,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,15,451,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,16,375,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,17,409,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,18,429,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,19,431,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,20,423,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,21,398,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,22,348,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,23,357,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,24,372,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,25,380,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,26,289,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,27,530,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,28,457,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,29,454,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,30,462,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,31,578,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,32,561,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,33,572,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,34,546,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,35,522,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,36,451,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,37,461,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,38,461,weekly ISO 8601,ec.europa.eu/eurostat/home
Albania,2020,39,346,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,1,249,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,2,185,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,3,1094,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,4,661,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,5,560,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,6,615,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,7,511,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,8,616,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,9,628,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,10,578,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,11,603,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,12,618,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,13,683,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,14,576,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,15,585,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,16,598,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,17,407,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,18,593,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,19,566,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,20,598,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,21,502,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,22,469,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,23,558,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,24,517,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,25,523,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,26,504,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,27,468,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,28,498,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,29,544,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,30,416,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,31,474,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,32,479,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,33,529,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,34,513,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,35,489,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,36,400,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,37,441,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,38,484,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,39,441,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,40,448,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,41,444,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,42,451,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,43,539,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,44,511,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,45,505,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,46,548,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,47,559,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,48,597,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,49,492,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,50,608,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,51,567,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,52,643,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2015,53,390,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,1,340,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,2,981,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,3,771,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,4,564,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,5,663,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,6,637,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,7,584,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,8,556,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,9,464,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,10,511,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,11,530,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,12,548,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,13,531,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,14,518,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,15,559,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,16,526,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,17,523,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,18,502,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,19,485,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,20,510,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,21,505,weekly ISO 8601,ec.europa.eu/eurostat/home
Armenia,2016,22,536,weekly ISO 8601,ec.europa.eu/eurostat/home
